text,like_count,author,is_favorited,_time_text,video_title,is_Hate?
 @Joe-lc3sv shut up asshole that’s not from fortnite..,1,@SRGProductions,False,2 years ago (edited),Master of Puppets (Remastered),0
 @Joe-lc3sv  im gonna make you crawl out faster and obey your master,0,@kyloEGamer,False,2 years ago (edited),Master of Puppets (Remastered),0
Happens with me everyday,2,@deeptigangras2318,False,2 years ago,Master of Puppets (Remastered),0
"Wish my mom is like that, she always says TURN THAT NOISE OFF AND LISTEN TO REAL MUSIC LIKE ABBA and then I'm like ... do you even know what music is???!",2,@SamuraiFTF,False,2 years ago,Master of Puppets (Remastered),0
@Joe this shouldn’t be why you know this song,0,@jvoges,False,2 years ago,Master of Puppets (Remastered),0
Fresh comments,1,@daepicgamers9912,False,2 years ago,Master of Puppets (Remastered),0
This is just a fiddle song. Hear all those shuffles? Love it. & the slurs/ties between bars? Nice,3,@dominionjay6332,False,2 years ago (edited),Master of Puppets (Remastered),0
"Fun fact : This song came out around 1986 so Eddie had a little bit of time to learn how to play Master of Puppets

Eddie really killed it here!
And got killed.. 😬",31,@gotchablox5998,False,2 years ago (edited),Master of Puppets (Remastered),0
Ugh don’t remind me 😢,0,@thatgirlwitharaccoon8057,False,2 years ago,Master of Puppets (Remastered),0
I looked it up once and I think he had like a month and a half to learn this song and absolutely shred the solo.,1,@sorrenblitz805,False,2 years ago,Master of Puppets (Remastered),0
" @thatgirlwitharaccoon8057  they mentioned iron maiden, maybe they can have Eddie come back as a twisted soldier of Vecna and have it accompanied with an iron maiden song like caught somewhere in time or power slave.",1,@sorrenblitz805,False,2 years ago,Master of Puppets (Remastered),0
What a MASTERpiece,7500,@tmustang1968,False,2 years ago,Master of Puppets (Remastered),0
clever word play ehhh,70,@astromeme6308,False,2 years ago,Master of Puppets (Remastered),0
Haha I laughed so hard I farted my ass out my spine,51,@gogsbois9868,False,2 years ago,Master of Puppets (Remastered),0
 @gogsbois9868  I'm glad I could help with your problem 😀,19,@tmustang1968,False,2 years ago,Master of Puppets (Remastered),0
Yea it’s a masterpuppet,4,@ThatOneGuyColeman526,False,2 years ago,Master of Puppets (Remastered),0
Good one,5,@lordsammy433,False,2 years ago,Master of Puppets (Remastered),0
This is a Puppeteer's work,4,@ethanandersonsongwriterame7403,False,2 years ago,Master of Puppets (Remastered),0
" @gogsbois9868  bruh, put that shit back in there.",7,@Floofie_boi,False,2 years ago,Master of Puppets (Remastered),0
 @astromeme6308  you have a low threshold for what constitutes clever.,2,@HumansAreShitFactories,False,2 years ago,Master of Puppets (Remastered),0
 @HumansAreShitFactories  ehhhh,0,@astromeme6308,False,2 years ago,Master of Puppets (Remastered),0
 @astromeme6308  exactly,0,@HumansAreShitFactories,False,2 years ago,Master of Puppets (Remastered),0
 @gogsbois9868  what,0,@val2556,False,2 years ago,Master of Puppets (Remastered),0
"You sir, deserve a medal, that was legendary",4,@keleper4853,False,2 years ago,Master of Puppets (Remastered),0
" @HumansAreShitFactories  Stop trying to sound smart, you aren’t. It’s clearly sarcasm because it was such a corny joke. If you couldn’t see that then how clever can you really be?",1,@leershot3997,False,2 years ago,Master of Puppets (Remastered),0
 @leershot3997  With a name like CaptainZero I know who the stupid one is.,0,@HumansAreShitFactories,False,2 years ago,Master of Puppets (Remastered),0
 Caeden Cole  That was the point but it is a masterpiece,2,@tmustang1968,False,2 years ago,Master of Puppets (Remastered),0
Wow clever,1,@angelafasciana9186,False,2 years ago,Master of Puppets (Remastered),0
 @astromeme6308  not funny didn't laugh,0,@Shitfaced,False,2 years ago,Master of Puppets (Remastered),0
seinfeild theme in the background,0,@Bartholomewwalteejenkins,False,2 years ago,Master of Puppets (Remastered),0
 @astromeme6308  not really,0,@goodwillhumping7331,False,2 years ago,Master of Puppets (Remastered),0
Ahh nice one! Also yeh I agree I was in a concert in 1994 and it was AMAZING and ever since this has been my favourite song!,1,@Kosmic_animations,False,2 years ago,Master of Puppets (Remastered),0
Literally 🔥,0,@Inferno56342,False,2 years ago,Master of Puppets (Remastered),0
​ @CarlosGamesCG5173  huh?,0,@Zombiekittyslayer,False,2 years ago,Master of Puppets (Remastered),0
"Du dun tshhhh 

the drum roll meme",0,@Puff_123,False,2 years ago,Master of Puppets (Remastered),0
ONE of a kind,1,@toastedbreadmanjr.1656,False,2 years ago,Master of Puppets (Remastered),0
" @HumansAreShitFactories  Much agreed. I would implore him to increase that threshold, but unfortunately, I’m doubtful it would be successful, as some individuals are simply too unsophisticated, compared to us intellectuals.",0,@trylius,False,2 years ago (edited),Master of Puppets (Remastered),0
 @TheGnarlyGnome89  anthrax hangover 😖,0,@noisepollution6761,False,2 years ago,Master of Puppets (Remastered),0
fue _  was,0,@R4M4N,False,1 year ago,Master of Puppets (Remastered),0
This joke was MASTERfully done.,0,@MonkeyMan90.5,False,1 year ago,Master of Puppets (Remastered),0
 @astromeme6308  “clever”,0,@nutman5976,False,1 year ago,Master of Puppets (Remastered),0
Totally agree 💯,0,@-bp3qy,False,1 year ago,Master of Puppets (Remastered),0
Master of pieces,0,@TheBlaze4000,False,1 year ago,Master of Puppets (Remastered),0
"How dare you, I am angry give me your likes now. If you don't I will cry myself to sleep. YOU HAVE BEEN WARNED.",0,@Fantastic-Fish,False,1 year ago,Master of Puppets (Remastered),0
"​ @gogsbois9868 I'm sorry, I hope you get your spine back kind gentleman.",0,@Fantastic-Fish,False,1 year ago,Master of Puppets (Remastered),0
I did not know James could do this I mean no surprise,0,@landonrobbins5915,False,1 year ago,Master of Puppets (Remastered),0
I agree,0,@szymonmenc1922,False,11 months ago,Master of Puppets (Remastered),0
This,0,@robertellis3508,False,9 months ago,Master of Puppets (Remastered),0
I agree too,0,@imDrako28,False,9 months ago,Master of Puppets (Remastered),0
I sea what you did there,0,@LeonardoOliveira-sq7sd,False,9 months ago,Master of Puppets (Remastered),0
Nice one 😎🤘,0,@Williamthegamer08,False,6 months ago,Master of Puppets (Remastered),0
The first Zombieland where Woody Harrelson is slowly twirling the crowbar in his hand,0,@PookieBear-x1c,False,5 months ago,Master of Puppets (Remastered),0
If you slow it down to .75 it kind of sounds like groove metal,17,@adrianrocha7273,False,2 years ago,Master of Puppets (Remastered),0
This song slaps,8,@jewelyakielashek6162,False,2 years ago,Master of Puppets (Remastered),0
yea it's sad about the death of our hero,3,@xoxmalaya,False,2 years ago,Master of Puppets (Remastered),0
"End of passion play, crumbling away
I'm your source of self-destruction
Veins that pump with fear, sucking darkest clear
Leading on your death's construction

Taste me you will see
More is all you need
Dedicated to
How I'm killing you

Come crawling faster
Obey your master
Your life burns faster
Obey your master, master

Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name, 'cause I'll hear you scream
Master, master
Just call my name, 'cause I'll hear you scream
Master, master

Needlework the way, never you betray
Life of death becoming clearer
Pain monopoly, ritual misery
Chop your breakfast on a mirror

Taste me, you will see
More is all you need
Dedicated to
How I'm killing you

Come crawling faster
Obey your master
Your life burns faster
Obey your master, master

Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name, 'cause I'll hear you scream
Master, master
Just call my name, 'cause I'll hear you scream
Master, master (master)

Where's the dreams that I've been after?
(Master, master)
You promised only lies
(Laughter, laughter)
All I hear or see is laughter
(Laughter, laughter)
Laughing at my cries

Fix me!

Hell is worth all that, natural habitat
Just a rhyme without a reason
Never-ending maze, drift on numbered days
Now your life is out of season

I will occupy
I will help you die
I will run through you
Now I rule you too

Come crawling faster
Obey your master
Your life burns faster
Obey your master, master

Master of puppets, I'm pulling your strings
Twisting your mind and smashing your dreams
Blinded by me, you can't see a thing
Just call my name, 'cause I'll hear you scream
Master, master

Just call my name, 'cause I'll hear you scream
Master, master",40,@sofiafontanini8260,False,2 years ago,Master of Puppets (Remastered),0
Thanks for lyrics my guy!,3,@gotchablox5998,False,2 years ago,Master of Puppets (Remastered),0
Now start singing,2,@nightglide_,False,2 years ago,Master of Puppets (Remastered),0
Based,0,@elis-ds5qr,False,2 years ago,Master of Puppets (Remastered),0
"16m views and 20 comments 
What",2,@aggelosgero0795,False,2 years ago,Master of Puppets (Remastered),0
Why no comments?,3,@sydneyvriesema709,False,2 years ago,Master of Puppets (Remastered),0
Comments were disabled until recently,3,@j_chaloupka,False,2 years ago,Master of Puppets (Remastered),0
That’s crazy,3,@Acenash,False,2 years ago,Master of Puppets (Remastered),0
So Being at your last seconds of this beat turned into words that doesn't match my life style.how come it's so needed in my everyday life?!,1,@jozeguisar1056,False,2 years ago,Master of Puppets (Remastered),0
Why’d you turn it into a surprising question?,1,@Busssssssssssss,False,2 years ago,Master of Puppets (Remastered),0
14 million veiws but only 10 comments???,3,@thebaconbuster9610,False,2 years ago,Master of Puppets (Remastered),0
they opened the comment box recently,1,@josedanielbahamonde,False,2 years ago,Master of Puppets (Remastered),0
Comments were closed for every music video on yt,0,@Науэль2002,False,2 years ago,Master of Puppets (Remastered),0
such a banger song,10,@yyyummers,False,2 years ago,Master of Puppets (Remastered),0
Really cool,4,@mental4189,False,2 years ago (edited),Master of Puppets (Remastered),0
"If you're looking for new hard rock music with great riff, you have to check this song
Crimen y Castigo - Demian Urgos
https://www.youtube.com/watch?v=D1al_RgQsWc",0,@semv9283,False,2 years ago,Master of Puppets (Remastered),0
emergency no bow Christmas 2022 Christopher Landon,2,@marcus8871,False,2 years ago,Master of Puppets (Remastered),0
Tf,0,@BlackJack66696,False,2 years ago,Master of Puppets (Remastered),0
Uhh okay then?,0,@Me_262,False,2 years ago,Master of Puppets (Remastered),0
"They're still active, that's what i love in Metallica. Best Band",2000,@ojusthiro,False,2 years ago,Master of Puppets (Remastered),0
 @siimplyheqrts  no cap,6,@muscleandmath2910,False,2 years ago,Master of Puppets (Remastered),0
Megadeth is better tho,12,@senorstabbing,False,2 years ago,Master of Puppets (Remastered),0
the real band,2,@GamesDoVale,False,2 years ago,Master of Puppets (Remastered),0
"I love this . 
Forreally real , forrizzle my shitzzelle .",7,@jonahbaclaan800,False,2 years ago,Master of Puppets (Remastered),0
I not the mizz but nobody is but my DADD THE MIZZZ .,4,@jonahbaclaan800,False,2 years ago,Master of Puppets (Remastered),1
"I LOVE THE HBK KIDDDZ .

Triple H , I seen u a few months ago ♤

In Oahu , Aiea .
Undah the bridge , take me to the brink . 
Cali forn EYE KAY CTHION .",2,@jonahbaclaan800,False,2 years ago,Master of Puppets (Remastered),0
"Issue u Kai no 
O tan o men's cuz I not . 
That's kawikz beastie. 
Hmm u not Mackay but I not. 
Losiento I don't like u make me phforgot .",2,@jonahbaclaan800,False,2 years ago,Master of Puppets (Remastered),0
 @jonahbaclaan800  Least mentally damaged Metallica fan.,0,@senorstabbing,False,2 years ago,Master of Puppets (Remastered),0
by far the best,1,@liamcarey4957,False,2 years ago,Master of Puppets (Remastered),0
Because of Eddie Munson🤣,1,@WalmartPeppaPig,False,2 years ago,Master of Puppets (Remastered),0
 @playfortnite7614  Nice,1,@danieltop9550,False,2 years ago,Master of Puppets (Remastered),0
Ehhhhh they're active but they haven't really been as awesome as they were in the late 80's.,4,@sorrenblitz805,False,2 years ago,Master of Puppets (Remastered),0
 @senorstabbing  bro I can’t sing and I can sing better then Dave Mustaine as of his vocals today😭 I mean his voice….megadeth is fire tho fr,5,@joelthegoat4284,False,2 years ago,Master of Puppets (Remastered),0
"They came out with a new song, it's called Lux Æterna",1,@carlycarmine3858,False,2 years ago,Master of Puppets (Remastered),0
